"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","NoActionSelected","not-updated","You must select a backup before you can continue",""
"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","PageHelptextEdit","not-updated","In the list below, select the backup you want to modify",""
"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","PageHelptextRemove","not-updated","In the list below, select the backup you want to delete",""
"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","PageHelptextRestore","not-updated","In the list below, select the backup you want to restore",""
"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","PageHelptextRunNow","not-updated","In the list below, select the backup you want to run immediately",""
"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","PageHelptextUnknown","not-updated","Unknown action",""
"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","PageTitleEdit","not-updated","Select the backup to modify",""
"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","PageTitleRemove","not-updated","Select the backup to remove",""
"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","PageTitleRestore","not-updated","Select the backup to restore",""
"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","PageTitleRunNow","not-updated","Select the backup to run now",""
"GUI\Wizard pages\Strings\SelectBackup.zh-CN.resx","PageTitleUnknown","not-updated","Unknown action",""
"Library\Backend\CloudFiles\CloudFilesUI.zh-CN.resx","CreateContainer.Text","missing","Create container",""
"Library\Backend\CloudFiles\CloudFilesUI.zh-CN.resx","label1.Text","missing","CloudFiles Username",""
"Library\Backend\CloudFiles\CloudFilesUI.zh-CN.resx","label2.Text","missing","CloudFiles API Key",""
"Library\Backend\CloudFiles\CloudFilesUI.zh-CN.resx","label3.Text","missing","Container name",""
"Library\Backend\CloudFiles\CloudFilesUI.zh-CN.resx","label4.Text","missing","A container can be thought of as a root folder. Use / in the container name, to access subfolders in the container",""
"Library\Backend\CloudFiles\CloudFilesUI.zh-CN.resx","label5_2.Text","missing","CloudFiles AuthUrl",""
"Library\Backend\CloudFiles\CloudFilesUI.zh-CN.resx","SignUpLink.Text","missing","Click here for the sign up page",""
"Library\Backend\CloudFiles\CloudFilesUI.zh-CN.resx","TestConnection.Text","missing","Test Connection",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","Description_v2","not-updated","Supports connections to the CloudFiles backend. Allowed formats is ""cloudfiles://container/folder"".",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionAuthenticationURLLong_v2","not-updated","Cloudfiles use different servers for authentification based on where the account was resides, use this option to set an alternate authentication URL. This option overrides --{0}.",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionAuthenticationURLShort","not-updated","Provide another authentication URL",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionFTPPasswordLong","not-updated","The password used to connect to the server. This may also be supplied as the environment variable ""FTP_PASSWORD"".",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionFTPPasswordShort","not-updated","Supplies the password used to connect to the server",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionFTPUsernameLong","not-updated","The username used to connect to the server. This may also be supplied as the environment variable ""FTP_USERNAME"".",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionFTPUsernameShort","not-updated","Supplies the username used to connect to the server",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionPasswordLong","not-updated","Supplies the API Access Key used to authenticate with CloudFiles.",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionPasswordShort","not-updated","Supplies the access key used to connect to the server",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionUKAccountLong","not-updated","Duplicati will assume that the credentials given are for a US account, use this option if the account is a UK based account. Note that this is equivalent to setting --{0}={1}.",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionUKAccountShort","not-updated","Use a UK account",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionUsernameLong","not-updated","Supplies the username used to authenticate with CloudFiles.",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DescriptionUsernameShort","not-updated","Supplies the username used to authenticate with CloudFiles",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","DisplayName","not-updated","CloudFiles (Rackspace)",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","ETagVerificationError","not-updated","MD5 Hash (ETag) verification failed",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","FileDeleteError","not-updated","Failed to delete file",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","FileUploadError","not-updated","Failed to upload file",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","InvalidUrlError","not-updated","Invalid URL: {0}",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","NoAPIKeyError","not-updated","No CloudFiles API Access Key given",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","NoUserIDError","not-updated","No CloudFiles userID given",""
"Library\Backend\CloudFiles\Strings\CloudFiles.zh-CN.resx","UnexpectedResponseError","not-updated","Unexpected CloudFiles response, perhaps the API has changed?",""
"Library\Backend\CloudFiles\Strings\CloudFilesUI.zh-CN.resx","CreateMissingContainer","not-updated","The container does not exist, do you want to create it?",""
"Library\Backend\CloudFiles\Strings\CloudFilesUI.zh-CN.resx","EmptyAPIKeyError","not-updated","You must enter your CloudFiles API Access Key.
You may click the link to the right
to open the CloudFiles login page, and retrieve it.",""
"Library\Backend\CloudFiles\Strings\CloudFilesUI.zh-CN.resx","EmptyAuthUrlError","not-updated","The AuthUrl field cannot be empty",""
"Library\Backend\CloudFiles\Strings\CloudFilesUI.zh-CN.resx","EmptyCloudFilesIDError","not-updated","You must enter your CloudFiles user ID.
You may click the link to the right
to open the CloudFiles login page, and retrieve it.",""
"Library\Backend\CloudFiles\Strings\CloudFilesUI.zh-CN.resx","EmptyContainerNameError","not-updated","You must enter a name for the Container.
You must use a unique name for each backup.
You may enter any name you like.",""
"Library\Backend\CloudFiles\Strings\CloudFilesUI.zh-CN.resx","InvalidAuthUrlError","not-updated","The url {0} is invalid",""
"Library\Backend\CloudFiles\Strings\CloudFilesUI.zh-CN.resx","PageDescription","not-updated","On this page you can select where to store the backup data.",""
"Library\Backend\CloudFiles\Strings\CloudFilesUI.zh-CN.resx","PageTitle","not-updated","Backup storage options",""
"Library\Backend\CloudFiles\Strings\MD5CalculatingStream.zh-CN.resx","IncorrectUsageError","not-updated","Cannot read and write on the same stream",""
"Library\Backend\File\FileUI.zh-CN.resx","BrowseTargetFolder.Text","missing","...",""
"Library\Backend\File\FileUI.zh-CN.resx","folderBrowserDialog.Description","missing","Select the folder where the backups will be stored",""
"Library\Backend\File\FileUI.zh-CN.resx","FolderLabel.Text","missing","Folder",""
"Library\Backend\File\FileUI.zh-CN.resx","label1.Text","missing","Username",""
"Library\Backend\File\FileUI.zh-CN.resx","label2.Text","missing","Password",""
"Library\Backend\File\FileUI.zh-CN.resx","UseCredentials.Text","missing","Use alternate credentials",""
"Library\Backend\File\FileUI.zh-CN.resx","UseDisk.Text","missing","Removable disk",""
"Library\Backend\File\FileUI.zh-CN.resx","UsePath.Text","missing","Path",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","AlternateDestinationMarkerLong","not-updated","This option only works when the --{0} option is also specified. If there are alternate paths specified, this option indicates the name of a marker file that must be present in the folder. This can be used to handle situations where an external drive changes drive letter or mount point. By ensuring that a certain file exists, it is possible to prevent writing data to an unwanted external drive. The contents of the file are never examined, only file existence.",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","AlternateDestinationMarkerShort","not-updated","Look for a file in the destination folder",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","AlternateTargetPathsLong","not-updated","This option allows multiple targets to be specified. The primary target path is placed before the list of paths supplied with this option. Before starting the backup, each folder in the list is checked for existence and optionally the presence of the marker file supplied by --{0}. The first existing path that optionally contains the marker file is then used as the destination. Multiple destinations are separated with a {1},. On Windows, the path may be a UNC path, and the drive letter may be substituted with an asterisk (*), eg.: ""*:\backup"", which will examine all drive letters. If a username and password is supplied, the same credentials are used for all destinations.",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","AlternateTargetPathsShort","not-updated","A list of secondary target paths",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","Description","not-updated","This backend can read and write data to an file based backend. Allowed formats are ""file://hostname/folder"" or ""file://username:password@hostname/folder"". You may supply UNC paths (eg: ""file://\\server\folder"") or local paths (eg: (win) ""file://c:\folder"", (linux) ""file:///usr/pub/files"")",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","DescriptionFTPPasswordLong","not-updated","The password used to connect to the server. This may also be supplied as the environment variable ""FTP_PASSWORD"".",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","DescriptionFTPPasswordShort","not-updated","Supplies the password used to connect to the server",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","DescriptionFTPUsernameLong","not-updated","The username used to connect to the server. This may also be supplied as the environment variable ""FTP_USERNAME"".",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","DescriptionFTPUsernameShort","not-updated","Supplies the username used to connect to the server",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","DisplayName","not-updated","File based",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","FolderMissingError","not-updated","The folder {0} does not exist",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","NoDestinationWithMarkerFileError","not-updated","The marker file ""{0}"" was not found in any of the examined destinations: {1}",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","UseMoveForPutLong","not-updated","When storing the file, the standard operation is to copy the file and delete the original. This sequence ensures that the operation can be retried if something goes wrong. Activating this option may cause the retry operation to fail.  This option has no effect unless the --disable-streaming-transfers options is activated.",""
"Library\Backend\File\Strings\FileBackend.zh-CN.resx","UseMoveForPutShort","not-updated","Move the file instead of copying it",""
"Library\Backend\File\Strings\FileUI.zh-CN.resx","AuthenticationError","not-updated","Failed to authenticate using the given credentials.",""
"Library\Backend\File\Strings\FileUI.zh-CN.resx","CreateFolderQuestion","not-updated","The selected folder does not exist. Do you want to create it?",""
"Library\Backend\File\Strings\FileUI.zh-CN.resx","EmptyFoldernameError","not-updated","You must enter a folder to backup to",""
"Library\Backend\File\Strings\FileUI.zh-CN.resx","FolderEmptyError","not-updated","The selected folder is empty",""
"Library\Backend\File\Strings\FileUI.zh-CN.resx","FolderNotEmptyWarning","not-updated","The selected folder is not empty. Do you want to use it anyway?",""
"Library\Backend\File\Strings\FileUI.zh-CN.resx","FolderValidationError","not-updated","An error occured while verifying the destination. Please make sure it exists and is accessible.
Error message: {0}",""
"Library\Backend\File\Strings\FileUI.zh-CN.resx","NonRootedPathError","not-updated","You must enter the full path of the folder",""
"Library\Backend\File\Strings\FileUI.zh-CN.resx","NoRemovableDrivesError","not-updated","No removable drives were found on your system. Please enter the path manually.",""
"Library\Backend\File\Strings\FileUI.zh-CN.resx","PageDescription","not-updated","On this page you can select where to store the backup data.",""
"Library\Backend\File\Strings\FileUI.zh-CN.resx","PageTitle","not-updated","Backup storage options",""
"Library\Backend\FTP\FTPUI.zh-CN.resx","AcceptAnyHash.Text","missing","Accept any invalid certificate",""
"Library\Backend\FTP\FTPUI.zh-CN.resx","AcceptSpecifiedHash.Text","missing","Accept this certificate hash",""
"Library\Backend\FTP\FTPUI.zh-CN.resx","CreateFolderButton.Text","missing","Create folder",""
"Library\Backend\FTP\FTPUI.zh-CN.resx","label1.Text","missing","Server",""
"Library\Backend\FTP\FTPUI.zh-CN.resx","label2.Text","missing","Path",""
"Library\Backend\FTP\FTPUI.zh-CN.resx","label3.Text","missing","Username",""
"Library\Backend\FTP\FTPUI.zh-CN.resx","label4.Text","missing","Password",""
"Library\Backend\FTP\FTPUI.zh-CN.resx","label5.Text","missing","Port (optional)",""
"Library\Backend\FTP\FTPUI.zh-CN.resx","label6.Text","missing","Note: Some FTP servers have trouble dealing with more than 2000 files. For this reason, you are advised to select a large volume size so the number of files is low.",""
"Library\Backend\FTP\FTPUI.zh-CN.resx","PassiveConnection.Text","missing","Use passive connection",""
